Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,,Series_title_2
SSSQ.SFRS2121CS,2021.09,678.103,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2121CS,2021.12,730.066,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2121CS,2022.03,774.396,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2121CS,2022.06,819.362,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2121CS,2022.09,865.402,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2121CS,2022.12,865.338,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2121CS,2023.03,887.753,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2121CS,2023.06,901.542,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2121CT,2004.06,299.461,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,,
SSSQ.SFRS2121CT,2004.09,299.019,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,,
SSSQ.SFRS2121CT,2004.12,296.552,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,,
SSSQ.SFRS2121CT,2005.03,297.779,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,,
SSSQ.SFRS2121CT,2005.06,305.698,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,,
SSSQ.SFRS2121CT,2005.09,312.334,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,,
SSSQ.SFRS2121CT,2005.12,318.817,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,,
SSSQ.SFRS2121CT,2006.03,328.17,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,,
SSSQ.SFRS2121CT,2006.06,334.735,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,,
SSSQ.SFRS2121CT,2006.09,339.084,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,,
SSSQ.SFRS2121CT,2006.12,349.515,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,,
SSSQ.SFRS2121CT,2007.03,356.404,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,,
SSSQ.SFRS2121CT,2007.06,356.609,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,,
SSSQ.SFRS2121CT,2007.09,359.94,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,,
SSSQ.SFRS2121CT,2007.12,365.838,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,,
SSSQ.SFRS2121CT,2008.03,370.571,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,,
SSSQ.SFRS2121CT,2008.06,374.525,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,,
SSSQ.SFRS2121CT,2008.09,371.443,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,,
SSSQ.SFRS2121CT,2008.12,359.572,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,,
SSSQ.SFRS2121CT,2009.03,354.315,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,,
SSSQ.SFRS2121CT,2009.06,356.22,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,,
SSSQ.SFRS2121CT,2009.09,356.418,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,,
SSSQ.SFRS2121CT,2009.12,356.117,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,,
SSSQ.SFRS2121CT,2010.03,357.528,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,,
SSSQ.SFRS2121CT,2010.06,362.85,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,,
SSSQ.SFRS2121CT,2010.09,378.204,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,,
SSSQ.SFRS2121CT,2010.12,398.804,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,,
SSSQ.SFRS2121CT,2011.03,416.466,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,,
SSSQ.SFRS2121CT,2011.06,431.976,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,,
SSSQ.SFRS2121CT,2011.09,440.001,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,,
SSSQ.SFRS2121CT,2011.12,441.423,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,,
SSSQ.SFRS2121CT,2012.03,444.118,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,,
SSSQ.SFRS2121CT,2012.06,447.138,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,,
SSSQ.SFRS2121CT,2012.09,452.893,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,,
SSSQ.SFRS2121CT,2012.12,459.848,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,,
SSSQ.SFRS2121CT,2013.03,463.216,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,,
SSSQ.SFRS2121CT,2013.06,465.196,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,,
SSSQ.SFRS2121CT,2013.09,466.944,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,,
SSSQ.SFRS2121CT,2013.12,463.989,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,,
SSSQ.SFRS2121CT,2014.03,464.383,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,,
SSSQ.SFRS2121CT,2014.06,474.393,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,,
SSSQ.SFRS2121CT,2014.09,490.18,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,,
SSSQ.SFRS2121CT,2014.12,502.959,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,,
SSSQ.SFRS2121CT,2015.03,507.225,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,,
SSSQ.SFRS2121CT,2015.06,511.079,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,,
SSSQ.SFRS2121CT,2015.09,520.651,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,,
SSSQ.SFRS2121CT,2015.12,534.073,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,,
SSSQ.SFRS2121CT,2016.03,546.41,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,,
SSSQ.SFRS2121CT,2016.06,557.578,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,,
SSSQ.SFRS2121CT,2016.09,571.427,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,,
SSSQ.SFRS2121CT,2016.12,593.635,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,,
SSSQ.SFRS2121CT,2017.03,614.801,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,,
SSSQ.SFRS2121CT,2017.06,624.36,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,,
SSSQ.SFRS2121CT,2017.09,628.536,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,,
SSSQ.SFRS2121CT,2017.12,635.655,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,,
SSSQ.SFRS2121CT,2018.03,648.66,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,,
SSSQ.SFRS2121CT,2018.06,664.772,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Personal Care, Funeral and Other Personal Services",Sales (operating income),Current prices,Trend,,
